"name","gov_type","snuc_type","iucn_type","year","category","biome","area_km2","or","or_ci_min","or_ci_max","or_p","remaining_veg_treatment_initial","remaining_veg_treatment_2018","loss_veg_treatment","remaining_veg_control_initial","remaining_veg_control_2018","loss_veg_control"
"Rio Pardo","Indigenous people",NA,NA,2004,"IL","Amazon",1687.32,0.00787621088900444,0.00768031444919136,0.00807710392308267,0,0.999890655018461,0.999613690464029,-0.000276964554431602,0.997506443666247,0.955087327820306,-0.0424191158459406
"Pequizal","Indigenous people",NA,NA,1996,"IL","Amazon",99.72,0.15841180104876,0.157296082398369,0.159535433615938,0,0.966913357632578,0.973817690094052,0.00690433246147437,0.967363226230824,0.693367591458928,-0.273995634771897
"Kaxinawá Nova Olinda","Indigenous people",NA,NA,2002,"IL","Amazon",262.8,0.740538440231257,0.728043119007985,0.753248217231111,0,0.996196922537399,0.993638215897834,-0.00255870663956426,0.997637295722961,0.984494407250457,-0.0131428884725049
"Pinatuba","Indigenous people",NA,NA,2006,"IL","Amazon",298.8,1.76037825408393,1.72037788457141,1.80130866901002,0,0.998602488457438,0.989250718900956,-0.0093517695564822,0.999008670413351,0.994392526796065,-0.00461614361728535
"Alto Sepatini","Indigenous people",NA,NA,1999,"IL","Amazon",265.32,0.0432168310673159,0.0417695767898277,0.0447142305726155,0,0.999196387453351,0.999326648268965,0.000130260815613958,0.998970348686182,0.981317251163764,-0.0176530975224185
"Paumari do Cuniua","Indigenous people",NA,NA,1999,"IL","Amazon",431.64,1.65886750632479,1.63571534665529,1.68234736512511,0,0.993268299739096,0.992116283230776,-0.00115201650832075,0.995422452265666,0.993249369497792,-0.0021730827678732
"Sapotal","Indigenous people",NA,NA,2006,"IL","Amazon",13.32,0.728261471952499,0.706063584748472,0.751157237091272,0,0.919785438357173,0.922969541034183,0.00318410267701019,0.929116121820501,0.938069546544874,0.00895342472437266
"Évare I","Indigenous people",NA,NA,2010,"IL","Amazon",5535.72,0.748681858761637,0.745546675159703,0.75183022648275,0,0.993581330065657,0.988625139181504,-0.00495619088415322,0.991097549812129,0.987314586544234,-0.00378296326789496
"Rio Manicoré","Indigenous people",NA,NA,2007,"IL","Amazon",196.2,7.54601805727618,7.2524271621304,7.85149402369335,0,0.998065698584285,0.986133054418301,-0.0119326441659841,0.998927819400752,0.998884943865855,-4.28755348975685e-05
"Ipixuna","Indigenous people",NA,NA,2001,"IL","Amazon",2182.68,0.0441911496246729,0.0437813141834231,0.0446048215220007,0,0.999575326353454,0.995598193847286,-0.00397713250616849,0.999075601503201,0.964258086406117,-0.0348175150970849
"Awa","Indigenous people",NA,NA,2009,"IL","Amazon",1184.04,0.940205563238358,0.938596446135023,0.941817438990378,0,0.739699989728721,0.744883026764325,0.0051830370356033,0.738924576110635,0.675838431192748,-0.063086144917887
"Jatuarana","Indigenous people",NA,NA,2003,"IL","Amazon",51.84,0.380234789102021,0.368130689495124,0.39273687027219,0,0.996556032035086,0.989030332201057,-0.00752569983402895,0.99650265045569,0.970795387533349,-0.0257072629223407
"Rio Gregório","Indigenous people",NA,NA,2002,"IL","Amazon",943.92,0.163120458370755,0.161598780891883,0.164656464561371,0,0.996896453298384,0.99550556176087,-0.00139089153751359,0.993239303151448,0.967933874170052,-0.0253054289813959
"Raimundão","Indigenous people",NA,NA,1998,"IL","Amazon",42.84,0.622583751837022,0.617931411804839,0.627271118843657,0,0.845231091901034,0.865798615357455,0.0205675234564212,0.850248440599241,0.755633498158525,-0.0946149424407162
"Kulina Igarapé do Pau","Indigenous people",NA,NA,2001,"IL","Amazon",463.32,0.466664954658207,0.460952732020571,0.47244796435316,0,0.995228061772356,0.995518216673681,0.000290154901325224,0.996285531580124,0.981296667766742,-0.0149888638133819
"Rio Paru D'Este","Indigenous people",NA,NA,1998,"IL","Amazon",12029.76,0.00412774117061578,0.00409816255918771,0.00415753326656072,0,0.999617417233039,0.999489302208046,-0.000128115024992881,0.991313654507445,0.884961707348464,-0.106351947158982
"Jaminawa do Igarapé Preto","Indigenous people",NA,NA,1999,"IL","Amazon",259.92,0.191755365545504,0.189114019647432,0.194433602987452,0,0.996551246771852,0.992662742610123,-0.00388850416172903,0.99608390763856,0.953961460667964,-0.0421224469705962
"Aningal","Indigenous people",NA,NA,1995,"IL","Amazon",75.6,0.123030295497893,0.122140842951608,0.123926225204586,0,0.937083333588782,0.969059524933497,0.0319761913447153,0.936578335080828,0.604190249255459,-0.332388085825369
"Kampa do Igarapé Primavera","Indigenous people",NA,NA,2002,"IL","Amazon",222.48,0.778978557450894,0.760948017117266,0.797436328524875,0,0.997652229078379,0.995410098323544,-0.00224213075483504,0.997057256189365,0.993792975315384,-0.00326428087398067
"Kwazá do Rio São Pedro","Indigenous people",NA,NA,2003,"IL","Amazon",175.32,0.462314160047774,0.459442791740796,0.465203473474585,0,0.966278234315038,0.946246654391901,-0.0200315799231372,0.964531763760828,0.850841983574303,-0.113689780186525
"Arara","Indigenous people",NA,NA,1994,"IL","Amazon",2772.36,0.0439113693147721,0.0437906599934699,0.0440324113723302,0,0.995902446078499,0.991623226838816,-0.00427921923968355,0.993347764607187,0.717484289950928,-0.275863474656259
"Anta","Indigenous people",NA,NA,1995,"IL","Amazon",32.4,0.51880976899067,0.5112570962114,0.526474015509518,0,0.95452777908908,0.984277776877085,0.0297499977880055,0.956016764707035,0.913420023189651,-0.0425967415173848
"Rio Omerê","Indigenous people",NA,NA,2006,"IL","Amazon",267.12,0.571014370939717,0.568596547423722,0.573442475683379,0,0.865448113414145,0.937799865585774,0.0723517521716293,0.86162829997628,0.770799456176165,-0.0908288438001151
"Apiaka/Kayabi","Indigenous people",NA,NA,1988,"IL","Amazon",1123.2,0.0948918122598259,0.0946734803897277,0.0951106476374038,0,0.968939944296681,0.956285526054517,-0.012654418242164,0.970005019903422,0.649747431295766,-0.320257588607656
"Araça","Indigenous people",NA,NA,1995,"IL","Amazon",513.72,0.263168686520173,0.262173482706298,0.264167668102191,0,0.964876901251332,0.980077811697604,0.0152009104462713,0.964971378654471,0.85345787209176,-0.111513506562711
"Arara do Rio Branco","Indigenous people",NA,NA,1998,"IL","Amazon",1170.36,0.0365105805183591,0.036322864382638,0.0366992667688607,0,0.998352863978548,0.988249778678805,-0.0101030852997425,0.998319970721723,0.783495790574766,-0.214824180146957
"Parana do Boa Boa","Indigenous people",NA,NA,2002,"IL","Amazon",2462.04,0.384649341748481,0.37769835982986,0.391728246249702,0,0.999975063089393,0.998296803703056,-0.00167825938633714,0.999694451136165,0.997476101930132,-0.00221834920603337
"Jumina","Indigenous people",NA,NA,1995,"IL","Amazon",420.84,0.019903055478961,0.0196982777463227,0.0201099620230783,0,0.994516922652029,0.995405107656689,0.000888185004659592,0.894017399262913,0.798408402246527,-0.0956089970163861
"Uneiuxi","Indigenous people",NA,NA,2001,"IL","Amazon",4054.32,0.805143887277887,0.790245492640251,0.820323159395807,0,0.999916623803486,0.999845131959146,-7.14918443395218e-05,0.999912707468181,0.999251944246639,-0.00066076322154196
"Koatinemo","Indigenous people",NA,NA,2003,"IL","Amazon",3914.64,0.0209476237971131,0.0208210317225266,0.0210749855527395,0,0.999001079295155,0.99838235831424,-0.000618720980914866,0.992201216011324,0.876176407794119,-0.116024808217205
"Mangueira","Indigenous people",NA,NA,1995,"IL","Amazon",46.44,0.274302532772131,0.272427948003972,0.276190016613525,0,0.90271317825631,0.913197675127854,0.0104844968715437,0.90418856920198,0.589934679845622,-0.314253889356357
"Manoa/Pium","Indigenous people",NA,NA,1995,"IL","Amazon",454.32,0.208250131298504,0.207490264176538,0.209012781192208,0,0.973567826594977,0.956572036980115,-0.0169957896148618,0.976676767659396,0.805682959804972,-0.170993807854424
"Truaru","Indigenous people",NA,NA,1997,"IL","Amazon",60.12,0.767376126183108,0.760294294251311,0.774523922497235,0,0.934416168642615,0.965134731666771,0.0307185630241554,0.937529165766196,0.909265189381417,-0.0282639763847797
"Paquiçamba","Indigenous people",NA,NA,1994,"IL","Amazon",42.12,0.0451481931451752,0.0443328270360281,0.0459785554081072,0,0.899252572884926,0.987243591210781,0.0879910183258545,0.894619309749359,0.553814806575433,-0.340804503173926
"Parakanã","Indigenous people",NA,NA,1989,"IL","Amazon",3546.36,0.03813198199937,0.0380503899844098,0.0382137489732967,0,0.995743923522279,0.986813802818386,-0.00893012070389254,0.994421455473292,0.657478185065883,-0.336943270407409
"Xambioá","Indigenous people",NA,NA,1998,"IL","Amazon",33.48,0.323205095134267,0.319880002393264,0.326564751591831,0,0.934335443037975,0.793544304144533,-0.140791138893441,0.933913799026344,0.718541726169377,-0.215372072856968
"Igarapé Grande","Indigenous people",NA,NA,2004,"IL","Amazon",12.24,1.39951722005843,1.3408335457148,1.46076927706632,0,0.956102942719179,0.961911764215021,0.0058088214958415,0.969072561053669,0.973815143108368,0.00474258205469913
"Parana do Paricá","Indigenous people",NA,NA,2001,"IL","Amazon",81,0.803971913089984,0.727585163191227,0.888378254172408,1.76995696856697e-05,0.99975541167789,0.999490470356411,-0.000264941321479029,0.999861066076491,0.998625139925215,-0.00123592615127566
"Serra Morena","Indigenous people",NA,NA,1990,"IL","Amazon",1519.56,0.0394971892919315,0.0393406932202247,0.0396543079002144,0,0.998580120802208,0.991328467543461,-0.00725165325874677,0.998135331046437,0.748647346699889,-0.249487984346549
"Sucuba","Indigenous people",NA,NA,2000,"IL","Amazon",60.84,0.38536155091299,0.379483545479144,0.391330603635426,0,0.974630178255442,0.982221158298515,0.00759098004307268,0.975188591776515,0.910675572683296,-0.0645130190932186
"Rio Biá","Indigenous people",NA,NA,2006,"IL","Amazon",11970.36,0.369550573226592,0.365416246406541,0.373731675904102,0,0.999808424157871,0.999550069991377,-0.000258354166493779,0.999490978658446,0.998907646492024,-0.000583332166422701
"Tembé","Indigenous people",NA,NA,1994,"IL","Amazon",10.44,0.275779242572746,0.272109921391067,0.279498043456839,0,0.843743955266887,0.777349212046327,-0.0663947432205595,0.845517244832269,0.456206895250442,-0.389310349581827
"Kaxinawá do Rio Humaitá","Indigenous people",NA,NA,1996,"IL","Amazon",1311.84,0.233759980264168,0.232810754094586,0.234713076660125,0,0.965028128933272,0.992452262997889,0.0274241340646171,0.982615201253394,0.929340479801931,-0.0532747214514625
"Nukini","Indigenous people",NA,NA,1997,"IL","Amazon",324.36,1.44918021421078,1.43644584229557,1.46202747881105,0,0.991756092198813,0.975106377266223,-0.0166497149325898,0.990833824403278,0.986587679826062,-0.00424614457721584
"Katukina/Kaxinawá","Indigenous people",NA,NA,1999,"IL","Amazon",236.16,0.322156270029386,0.319583204860595,0.324750051757315,0,0.985398802542832,0.977950193578514,-0.0074486089643182,0.985031560063362,0.899970301810266,-0.0850612582530963
"Acimã","Indigenous people",NA,NA,1999,"IL","Amazon",413.28,0.0320226133361359,0.0309016253285438,0.0331842663281682,0,0.999668989551192,0.999636285188721,-3.27043624704926e-05,0.999167567813438,0.981866184712099,-0.0173013831013391
"Água Preta/Inari","Indigenous people",NA,NA,2000,"IL","Amazon",1419.84,0.290814402835517,0.286495386274525,0.295198530057789,0,0.999362971157621,0.998880094752229,-0.000482876405391908,0.999165119508822,0.995989739544086,-0.00317537996473549
"Seruini/Mariene","Indigenous people",NA,NA,2004,"IL","Amazon",1478.16,0.0102585077385463,0.0100893702102187,0.0104304806771021,0,0.999673648398502,0.998599001599763,-0.0010746467987387,0.99151471466247,0.896415733321172,-0.0950989813412981
"Peneri/Tacaquiri","Indigenous people",NA,NA,2000,"IL","Amazon",1926,0.0435450954468527,0.0433260987134481,0.043765199124355,0,0.995690310848093,0.992502640011224,-0.00318767083686922,0.992445095635463,0.853847722063781,-0.138597373571682
"Catipari/Mamoria","Indigenous people",NA,NA,2000,"IL","Amazon",1166.4,0.259088671539033,0.256381387735427,0.261824543165093,0,0.998412390494788,0.996121277558951,-0.00229111293583739,0.997872634949508,0.989010593283887,-0.00886204166562055
"Maraã Urubaxi","Indigenous people",NA,NA,2000,"IL","Amazon",948.24,0.179790878433252,0.162060198463492,0.19946143639385,0,1,0.999847065117111,-0.000152934882888811,0.999985750846638,0.999798094221563,-0.000187656625075694
"Tupã-Supé","Indigenous people",NA,NA,2006,"IL","Amazon",87.12,0.627237739426067,0.589189304155272,0.667743251592769,0,0.998329875627494,0.9979460580715,-0.000383817555993482,0.999199339710331,0.997287593689202,-0.00191174602112831
"Paumari do Rio Ituxi","Indigenous people",NA,NA,1999,"IL","Amazon",75.6,0.0541558871921111,0.0529618436481571,0.0553768508711407,0,0.992927045481546,0.993980164471127,0.00105311898958116,0.98577573774826,0.761622297746085,-0.224153440002175
"Estrela da Paz","Indigenous people",NA,NA,1997,"IL","Amazon",126.36,3.95606895225406,3.89737230754245,4.01564960183575,0,0.976563584515851,0.950341933303409,-0.0262216512124424,0.98763279071876,0.98896706368242,0.00133427296366018
"Cuia","Indigenous people",NA,NA,1997,"IL","Amazon",13.32,1.4166384633641,1.3938907851084,1.43975737362131,0,0.945719390302091,0.731499317530039,-0.214220072772052,0.94520497563723,0.872267041254688,-0.0729379343825418
"Boca do Acre","Indigenous people",NA,NA,1999,"IL","Amazon",272.88,0.338592253224102,0.336979975333791,0.340212245044574,0,0.966050693504807,0.945132218740541,-0.0209184747642658,0.967132990555666,0.810060446278996,-0.15707254427667
"Barreira da Missão","Indigenous people",NA,NA,1991,"IL","Amazon",20.16,0.0620980139273175,0.0589270851044675,0.0654395737865026,0,1,0.998705356248787,-0.00129464375121258,0.999017858079502,0.950814782508782,-0.0482030755707197
"Cuiu-Cuiu","Indigenous people",NA,NA,2004,"IL","Amazon",366.48,1.17936144955788,1.14521545422235,1.21452554938471,0,0.996148347162775,0.997282941000802,0.0011345938380275,0.998741896308604,0.994890497802269,-0.00385139850633487
"Paumari do Lago Marahã","Indigenous people",NA,NA,2003,"IL","Amazon",1204.56,0.0686272676763929,0.068216005761186,0.0690410090150286,0,0.995877017522564,0.993050246976552,-0.00282677054601166,0.984068915915931,0.85944640802696,-0.124622507888971
"Cacau do Tarauaca","Indigenous people",NA,NA,1997,"IL","Amazon",290.88,1.16592924548354,1.14467043198042,1.18758287756407,0,0.996768573059304,0.99629064826387,-0.000477924795433959,0.99736439008819,0.993660575115482,-0.00370381497270844
"Évare II","Indigenous people",NA,NA,1997,"IL","Amazon",1748.16,0.519373316924499,0.515139148408294,0.523642288043222,0,0.996677480753416,0.994078222913404,-0.00259925784001269,0.996455301032757,0.993059163859507,-0.00339613717325016
"Lago Aiapua","Indigenous people",NA,NA,1995,"IL","Amazon",240.48,0.919274221342001,0.907737544280136,0.930957521090641,0,0.983458807919923,0.991001999956356,0.00754319203643272,0.988641746548427,0.98270811839996,-0.00593362814846699
"Nhamundá/Mapuera","Indigenous people",NA,NA,1994,"IL","Amazon",10562.04,0.0565328480022679,0.0563881139915769,0.0566779535085166,0,0.998415720681601,0.997404393911191,-0.0010113267704096,0.997041492444951,0.926597500063271,-0.0704439923816795
"Miguel/Josefa","Indigenous people",NA,NA,2002,"IL","Amazon",16.2,3.55772122034972,3.49226881606645,3.62440033925667,0,0.945222709666599,0.743920822712508,-0.201301886954091,0.951294626701962,0.901450314982371,-0.0498443117195909
"Tukuna Porto Espiritual","Indigenous people",NA,NA,1996,"IL","Amazon",28.8,0.00286446932154625,0.000178459220144419,0.0459779241859263,0,1,1,0,1,1,0
"Mawetek","Indigenous people",NA,NA,2004,"IL","Amazon",1170.72,0.632390405016473,0.62558891940734,0.639265837278202,0,0.997241833600932,0.995338788384485,-0.0019030452164468,0.995459890709574,0.992407006983172,-0.00305288372640222
"São Leopoldo","Indigenous people",NA,NA,2002,"IL","Amazon",731.16,0.205097832143418,0.199816131420956,0.210519143028098,0,0.999731638398486,0.998967642531863,-0.000763995866623679,0.999429349876026,0.995850565192267,-0.0035787846837585
"Sarauá","Indigenous people",NA,NA,2010,"IL","Amazon",189,1.29318998099981,1.28627578501564,1.30014134327963,0,0.872909637788931,0.653026013821363,-0.219883623967568,0.872390592116863,0.790664432800508,-0.0817261593163545
"Anaro","Indigenous people",NA,NA,2009,"IL","Amazon",306.72,0.453835376652897,0.445678379254965,0.462141666925797,0,0.998588615320098,0.98789612693546,-0.0106924883846387,0.997250395691451,0.974339112823068,-0.0229112828683825
"Lago Jauari","Indigenous people",NA,NA,2009,"IL","Amazon",122.76,0.183140766786967,0.178489004072309,0.187913763279951,0,0.994597080038555,0.9942013041297,-0.000395775908854423,0.994604477775631,0.936842213059539,-0.0577622647160915
"Nova Esperança do Rio Jandiatuba","Indigenous people",NA,NA,2007,"IL","Amazon",199.8,3.21068803354051,3.05501278065669,3.37429607954189,0,0.998325006596677,0.996297588434305,-0.00202741816237162,0.9990519614907,0.998407434128426,-0.000644527362273606
"Paraná do Arauató","Indigenous people",NA,NA,2005,"IL","Amazon",58.32,2.76791689908571,2.73561524271115,2.80059996765166,0,0.94735679315154,0.828071993651094,-0.119284799500446,0.948579759155429,0.923953946468965,-0.0246258126864642
"Acapuri de Cima","Indigenous people",NA,NA,2004,"IL","Amazon",198,0.437231168879019,0.417621459706121,0.457761665729151,0,0.999703181862831,0.997280414223671,-0.00242276763916016,0.999125774810731,0.992583444287126,-0.0065423305236052
"Zuruahã","Indigenous people",NA,NA,1996,"IL","Amazon",2417.76,0.738227150326364,0.724165687374256,0.75256165126384,0,0.999666462827112,0.999559261477228,-0.0001072013498844,0.999659602284574,0.999332794610094,-0.000326807674479901
"Torá","Indigenous people",NA,NA,2007,"IL","Amazon",511.56,0.486369719905077,0.478900427389105,0.493955509144582,0,0.998780359600631,0.992959400759616,-0.00582095884101486,0.99891697236542,0.977999554612407,-0.0209174177530129
"Rio Téa","Indigenous people",NA,NA,2000,"IL","Amazon",4140.72,0.0873080551709692,0.0864167556483899,0.0882085475269637,0,0.999735390877747,0.999366880694054,-0.000368510183692328,0.999336499336978,0.991447599937462,-0.00788889939951587
"Paumari do Lago Paricá","Indigenous people",NA,NA,1999,"IL","Amazon",158.4,4.15916867218408,4.07551467161578,4.24453975448928,0,0.983849815482443,0.98191098167815,-0.00193883380429305,0.989964381131259,0.99686219448393,0.00689781335267159
"Fortaleza do Castanho","Indigenous people",NA,NA,2003,"IL","Amazon",28.08,0.21157978521126,0.205422517908168,0.217921608428804,0,0.989137696914184,0.989830885178004,0.000693188263819811,0.988767340397223,0.897229690033083,-0.0915376503641407
"Paumari do Lago Manissuã","Indigenous people",NA,NA,2004,"IL","Amazon",232.2,0.0571607923753426,0.0559562041533285,0.0583913121773589,0,0.997377891226332,0.996306969029035,-0.00107092219729765,0.994993752815861,0.906356340319115,-0.0886374124967455
"Coata-Laranjal","Indigenous people",NA,NA,2004,"IL","Amazon",11644.2,0.0809774564523748,0.0807615107275435,0.0811939795878521,0,0.996778970127256,0.993080819673998,-0.00369815045325805,0.993033904866995,0.933907109118304,-0.0591267957486913
"Apurinã Igarapé Tauamirim","Indigenous people",NA,NA,1996,"IL","Amazon",1016.28,0.0213009089090214,0.0210720723304667,0.0215322305862822,0,0.998699469501737,0.998600872598385,-9.85969033513445e-05,0.99798069352357,0.899124211560955,-0.0988564819626152
"Campinas/Katukina","Indigenous people",NA,NA,1999,"IL","Amazon",342.72,0.16454291216217,0.162931898688333,0.166169854772251,0,0.991940651433308,0.988450890485229,-0.00348976094807896,0.990489425591561,0.921600491090232,-0.0688889345013294
"Jaminawa Arara do Rio Bagé","Indigenous people",NA,NA,1999,"IL","Amazon",296.64,0.282296339225683,0.276319625976431,0.288402327046502,0,0.999135315562915,0.997166262161963,-0.00196905340095166,0.994649524538262,0.988381918989918,-0.00626760554834482
"Lago do Beruri","Indigenous people",NA,NA,1996,"IL","Amazon",42.48,0.838326970855331,0.817985593076344,0.859174190856297,0,0.990093981815597,0.977415157071615,-0.0126788247439821,0.990608121594812,0.967268291192177,-0.0233398304026351
"Muriru","Indigenous people",NA,NA,2008,"IL","Amazon",55.8,0.747187242935702,0.736612454597738,0.757913842647061,0,0.940758064365195,0.942048388911832,0.00129032454663702,0.943273370064074,0.919592696037744,-0.0236806740263297
"Batovi","Indigenous people",NA,NA,1999,"IL","Amazon",52.56,0.0748720481448295,0.0736731599181302,0.0760904459593043,0,0.989294067841687,0.97466382486363,-0.0146302429780568,0.989537672024884,0.683087755342282,-0.306449916682602
"Igarapé do Caucho","Indigenous people",NA,NA,1998,"IL","Amazon",123.48,0.375254549864751,0.372051524664639,0.378485150198284,0,0.978347663542272,0.96380058130787,-0.0145470822344022,0.976724102962816,0.893059778426375,-0.0836643245364417
"Massaco","Indigenous people",NA,NA,1999,"IL","Amazon",4325.04,0.0108136173644286,0.0107372835811444,0.0108904938218842,0,0.997990947970405,0.98917116228393,-0.00881978568647512,0.983681493755716,0.7593005849494,-0.224380908806315
"Barata Livramento","Indigenous people",NA,NA,2002,"IL","Amazon",129.24,0.459065814860707,0.455661206382448,0.462495861885693,0,0.934179291357403,0.966141885784675,0.0319625944272722,0.936933852026556,0.881901089825815,-0.0550327622007403
"Kaxinawá da Praia do Carapanã","Indigenous people",NA,NA,2002,"IL","Amazon",616.32,0.36061923995907,0.357781815002366,0.363479167402058,0,0.990871980142231,0.990697785585283,-0.000174194556948226,0.992280247473271,0.964988394756801,-0.0272918527164697
"Geralda Toco Preto","Indigenous people",NA,NA,1996,"IL","Amazon",186.48,0.0685517092313608,0.0681289661913043,0.068977075409385,0,0.993081338631576,0.955142070292504,-0.0379392683390722,0.981430565480799,0.476737907209489,-0.504692658271309
"Anambé","Indigenous people",NA,NA,1994,"IL","Amazon",86.76,0.582120702846441,0.576206605219539,0.588095501878747,0,0.978980891437451,0.969815261260108,-0.00916563017734351,0.979291898086358,0.915364264854504,-0.0639276332318535
"Roosevelt","Indigenous people",NA,NA,2000,"IL","Amazon",2358.36,0.0963920252132915,0.0961483632747476,0.0966363046469052,0,0.988985431206134,0.985842294887805,-0.00314313631832897,0.987666630422633,0.814027706959712,-0.173638923462921
"Moskow","Indigenous people",NA,NA,2005,"IL","Amazon",142.2,0.983701574434175,0.97280347707598,0.994721760712514,0.00383942388917591,0.98192405187631,0.953943038741245,-0.0279810131350651,0.983881336978719,0.955410158747359,-0.02847117823136
"Sai-Cinza","Indigenous people",NA,NA,1989,"IL","Amazon",1265.76,0.0470620070206617,0.0468236287081171,0.0473015989132183,0,0.997838274595386,0.992600574129147,-0.00523770046623884,0.99721847483941,0.826356855426265,-0.170861619413145
"Ananás","Indigenous people",NA,NA,1995,"IL","Amazon",25.56,0.0121430847915955,0.0116418354267597,0.0126659158844439,0,0.996654929409564,0.998767606809106,0.00211267739954135,0.996830986419194,0.692852112635131,-0.303978873784064
"Araweté Igarapé Ipixuna","Indigenous people",NA,NA,1997,"IL","Amazon",9511.92,0.010084984651248,0.0100434905202169,0.0101266502130089,0,0.998895179994347,0.998725093606455,-0.000170086387891399,0.991312548892634,0.831631262448839,-0.159681286443795
"Cajueiro","Indigenous people",NA,NA,1995,"IL","Amazon",45.36,0.192511463449025,0.190295420585624,0.194753312745168,0,0.939623015504035,0.973214286187338,0.0335912706833037,0.940278931742623,0.797085731741159,-0.143193200001464
"Paracuhuba","Indigenous people",NA,NA,1997,"IL","Amazon",10.08,0.361452708871267,0.354668554608434,0.368366631472635,0,0.959197590393679,0.790592438408307,-0.168605151985373,0.954782059150083,0.731071382761002,-0.223710676389081
"Jabuti","Indigenous people",NA,NA,2002,"IL","Amazon",144,0.541558185031035,0.533935615565001,0.549289575792317,0,0.995937500149012,0.987248727269471,-0.00868877287954095,0.996070431172848,0.951637363331392,-0.0444330678414554
"Lagoa dos Brincos","Indigenous people",NA,NA,1996,"IL","Amazon",17.28,0.00752299028505569,0.00678549753325112,0.00834063862696975,0,1,0.994583337257306,-0.00541666274269426,0.999375000596046,0.776042389140154,-0.223332611455893
"Sete de Setembro","Indigenous people",NA,NA,1999,"IL","Amazon",2550.24,0.135929588932798,0.135664294815245,0.13619540183806,0,0.986968774564895,0.967081514074423,-0.0198872604904715,0.986090796917179,0.78737984960691,-0.19871094731027
"Mãe Maria","Indigenous people",NA,NA,1989,"IL","Amazon",636.84,0.110963958527281,0.110651442936345,0.111277356763685,0,0.977940190645095,0.961918124539913,-0.0160220661051826,0.977808823647663,0.651012729281668,-0.326796094365995
"Alto Rio Purus","Indigenous people",NA,NA,2002,"IL","Amazon",2674.44,0.1581121143011,0.157256575912869,0.158972307158815,0,0.997367578879679,0.995723357586861,-0.00164422129281749,0.996119255673149,0.960619875115564,-0.0354993805575849
"Ouro","Indigenous people",NA,NA,1995,"IL","Amazon",141.12,0.00396642618657064,0.00369626442719454,0.00425633419994637,0,0.999896364856739,0.999077988218288,-0.000818376638451301,0.999222741102624,0.901681289501379,-0.0975414516012449
"Pium","Indigenous people",NA,NA,1995,"IL","Amazon",46.44,0.364258500789796,0.360394690800481,0.368163734884444,0,0.944097343341325,0.95300304889679,0.00890570555546488,0.944024981916413,0.852512844657713,-0.0915121372586997
"Ponta da Serra","Indigenous people",NA,NA,1995,"IL","Amazon",154.8,0.150648228511913,0.148320449809093,0.153012539963226,0,0.994534883804099,0.9981162797573,0.00358139595320062,0.994343408595684,0.944485209663507,-0.049858198932177
"Rio Branco","Indigenous people",NA,NA,2002,"IL","Amazon",2439.72,0.127312461389207,0.127015088331318,0.127610530669384,0,0.986067845699112,0.979967518754812,-0.00610032694429929,0.974886970716283,0.795507068949386,-0.179379901766897
"Sagarana","Indigenous people",NA,NA,2002,"IL","Amazon",182.16,0.125808460411247,0.124940502693095,0.126682447804198,0,0.962564521096647,0.857028990332037,-0.10553553076461,0.955966698238626,0.577747362032824,-0.378219336205802
"São Pedro do Sepatini","Indigenous people",NA,NA,1999,"IL","Amazon",282.24,0.00697437156396744,0.0068316258643479,0.00712009991151947,0,0.999492093768655,0.99548847676844,-0.0040036170002149,0.990883626347902,0.695425063287317,-0.295458563060585
"Vui-Uata-In","Indigenous people",NA,NA,1998,"IL","Amazon",1226.52,2.17752156266892,2.15131679633524,2.20404552410198,0,0.997634349758849,0.993565118755175,-0.00406923100367429,0.998224277698388,0.997176328584299,-0.00104794911408823
"Macarrão","Indigenous people",NA,NA,2002,"IL","Amazon",438.84,3.11307104963979,3.08219942620131,3.14425188640354,0,0.981234143255088,0.972397354473471,-0.00883678878161687,0.991229849286115,0.989349189305325,-0.00188065998078957
"Andirá-Marau","Indigenous people",NA,NA,1987,"IL","Amazon",7973.64,0.154955805312345,0.154724019945278,0.155187937907054,0,0.994159132570141,0.987800587059247,-0.00635854551089365,0.992937976104346,0.896009876998117,-0.0969280991062292
"Serra da Moça","Indigenous people",NA,NA,1996,"IL","Amazon",114.84,0.447170026949638,0.443180532826936,0.451195434345094,0,0.976097179243931,0.980462382486248,0.00436520324231693,0.976982047441621,0.924358199532115,-0.052623847909506
"Camicua","Indigenous people",NA,NA,1995,"IL","Amazon",591.84,0.0273080100397758,0.0270460976015665,0.0275724588189502,0,0.996782673880857,0.99561733893887,-0.00116533494198701,0.995228524783787,0.841355634425868,-0.15387289035792
"Tubarão Latunde","Indigenous people",NA,NA,1995,"IL","Amazon",1207.08,0.125479196140479,0.125192058264675,0.125766992589685,0,0.978277409353115,0.956622901144433,-0.0216545082086821,0.976911735685509,0.716733037541261,-0.260178698144248
"Umutina","Indigenous people",NA,NA,1995,"IL","Amazon",288.72,0.0413573616791837,0.0410346280480361,0.041682633581095,0,0.994009097764022,0.981421952384368,-0.0125871453796539,0.989449245674057,0.70316443808767,-0.286284807586388
"Xikrin do Rio Catete","Indigenous people",NA,NA,1994,"IL","Amazon",4419.36,0.0867625460845174,0.0866634680507167,0.0868617373893077,0,0.980026246578847,0.912158221387806,-0.0678680251910402,0.97931472633366,0.580171639966472,-0.399143086367188
